Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
1,4,15.4,87,16,11,1.83,0,1,0,1,2880,1800,0,1,0,0.0,0.0,0.0,512.0,2.9,1,0,2
10,3,15.6,56,4,47,1.9,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.0,1,2,0
4,3,15.6,97,16,30,2.32,1,0,0,0,1920,1080,1,0,0,0.0,2.0,0.0,0.0,2.7,1,0,3
10,4,12.5,47,8,46,0.99,0,1,1,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,1.2,1,2,3
2,4,13.3,74,8,53,1.2,0,1,0,0,3200,1800,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
10,3,17.3,8,8,15,2.8,0,0,0,0,1600,900,1,0,0,0.0,1.0,0.0,0.0,2.5,0,0,3
10,0,14.0,68,4,47,1.8,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
4,0,15.6,106,8,61,2.08,1,1,1,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,1.8,1,2,3
2,4,14.0,97,8,72,1.3,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,3,3
2,0,12.5,49,4,46,1.2,1,0,1,0,1920,1080,0,0,1,64.0,0.0,0.0,0.0,0.9,1,2,0
7,3,15.6,8,4,15,2.1,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,0,0,3
4,3,15.6,74,8,53,2.18,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
2,1,17.3,92,16,80,4.3,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.6,1,3,3
2,3,17.3,112,4,66,2.8,0,0,0,0,1600,900,1,0,0,0.0,1.0,0.0,0.0,1.6,1,3,3
0,3,14.0,36,4,41,1.68,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,0
7,0,13.3,106,16,61,1.29,0,1,1,0,3840,2160,0,1,0,0.0,0.0,0.0,0.0,1.8,1,2,3
2,0,15.6,97,12,72,2.3,1,0,1,0,1920,1080,1,0,0,0.0,2.0,0.0,0.0,2.7,1,3,3
0,3,15.6,113,4,44,2.4,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.1,1,2,3
4,4,14.0,83,8,61,1.6,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
10,0,10.1,31,4,41,0.69,0,1,1,0,1920,1200,0,0,1,64.0,0.0,0.0,0.0,1.44,1,2,3
7,3,15.6,74,4,53,1.86,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
7,3,15.6,104,8,55,2.31,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.9,1,2,3
7,3,15.6,74,4,53,1.86,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,0
10,3,14.0,74,4,53,1.7,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,5,15.6,102,8,101,1.78,0,0,1,0,3840,2160,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
7,3,15.6,74,8,53,1.96,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,5,15.6,102,8,108,2.23,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.8,1,3,3
2,1,17.3,77,12,75,2.2,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.5,1,3,3
7,3,17.3,1,6,7,2.71,1,1,0,0,1920,1080,1,0,0,0.0,2.0,0.0,0.0,2.5,0,0,3
4,0,13.3,74,8,53,1.68,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,3,15.6,106,8,7,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,0,3
2,4,14.0,97,16,53,1.1,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.7,1,2,3
10,2,11.6,36,4,41,1.4,0,0,1,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,1.6,1,2,3
7,3,15.6,97,8,53,1.84,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
7,3,15.6,74,4,53,2.04,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
10,3,15.6,74,8,72,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,0
0,3,15.6,14,4,17,2.1,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,3.0,0,0,3
0,3,15.6,56,4,47,2.1,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.0,1,2,3
10,3,15.6,56,4,47,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.0,1,2,3
10,0,15.6,102,8,77,2.0,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.8,1,3,3
2,4,13.3,45,8,46,1.2,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,0.9,1,2,3
2,1,15.6,102,16,79,2.1,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
2,0,11.6,37,2,43,1.1,0,0,1,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.1,1,2,3
7,3,14.0,74,4,53,1.95,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.5,1,2,3
14,1,14.0,102,16,79,1.95,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
10,3,15.6,56,4,67,2.2,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,3,3
10,3,15.6,56,4,47,1.85,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,2,3
0,3,15.6,36,4,41,2.4,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,1
4,3,15.6,83,4,7,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,0,3
4,3,14.0,78,8,53,1.64,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
2,3,15.6,14,4,22,1.68,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,3.0,0,0,3
10,3,14.0,34,2,40,1.5,0,0,0,0,1366,768,0,0,1,64.0,0.0,0.0,0.0,1.6,1,2,3
4,3,15.6,83,8,6,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,0,1
10,0,10.1,31,4,41,0.69,0,1,1,0,1920,1200,0,0,1,64.0,0.0,0.0,0.0,1.44,1,2,3
2,3,14.0,59,4,53,2.0,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.4,1,2,3
15,2,11.6,36,4,41,1.15,0,0,0,0,1366,768,0,0,1,16.0,0.0,0.0,0.0,1.6,1,2,0
4,3,14.0,56,4,47,1.76,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.0,1,2,3
4,3,17.3,83,8,7,2.8,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,1.6,1,0,3
4,3,15.6,74,8,53,2.18,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
10,3,15.6,74,4,53,2.2,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,2,0
2,3,15.6,37,4,43,1.86,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,1.1,1,2,3
7,4,12.5,68,4,47,1.26,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
7,3,17.3,83,8,69,2.5,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,3,3
7,3,14.0,68,4,47,1.54,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
10,4,12.5,97,8,53,1.36,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
7,0,13.3,99,16,53,1.28,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,2,3
10,0,13.3,97,8,53,1.37,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.7,1,2,3
10,1,15.6,102,8,76,2.5,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
10,1,15.6,102,16,76,2.4,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.8,1,3,3
4,0,15.6,58,4,47,2.08,1,1,1,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.3,1,2,3
10,1,15.6,102,8,79,2.4,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,0
0,4,13.3,81,8,52,1.12,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.2,1,2,3
4,4,13.3,97,16,53,1.2,0,0,1,0,3200,1800,0,1,0,0.0,0.0,0.0,0.0,2.7,1,2,3
2,3,15.6,97,4,53,2.37,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
11,1,15.6,102,16,80,1.8,1,0,0,0,1920,1080,1,1,0,0.0,2.0,0.0,256.0,2.8,1,3,3
4,4,13.3,74,8,53,1.29,0,0,1,0,3200,1800,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,4,13.3,97,8,53,1.29,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
10,3,14.0,83,8,61,1.75,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
11,1,17.3,102,16,80,3.78,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
0,3,15.6,74,4,72,2.23,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,3
0,3,15.6,56,4,47,2.1,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.0,1,2,1
7,3,13.3,68,8,47,1.16,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
4,4,13.3,83,8,61,1.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
11,1,17.3,102,8,75,2.7,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
1,4,13.3,65,8,58,1.37,0,1,0,1,2560,1600,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,2
4,3,15.6,59,6,53,2.3,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
10,4,12.5,78,8,53,1.36,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
2,3,15.6,17,4,13,2.0,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.8,0,0,3
10,0,13.3,97,8,53,1.37,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
11,1,17.3,92,16,79,2.43,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.6,1,3,3
2,0,13.3,74,6,53,1.5,1,0,1,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,2,3
2,3,14.0,97,8,53,2.0,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.7,1,2,3
10,3,15.6,5,12,7,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,3.6,0,0,3
4,3,15.6,74,8,53,1.9,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.5,1,2,3
10,4,14.0,91,12,47,1.4,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
7,3,14.0,83,4,61,1.63,0,1,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,3
10,0,13.9,97,8,53,1.38,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
2,4,14.0,74,8,53,1.1,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
7,3,17.3,56,4,19,2.5,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.0,1,0,3
2,0,13.3,74,8,53,1.27,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
7,3,13.3,74,4,53,1.32,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
16,3,15.6,89,8,68,2.2,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,3,3
10,0,14.0,89,4,47,1.8,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.5,1,2,3
4,1,15.6,102,8,78,2.62,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.8,1,3,1
0,0,11.6,36,4,41,1.25,0,1,1,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,0
10,4,14.0,91,16,47,1.1,0,1,0,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.6,1,2,3
7,3,15.6,97,6,53,2.04,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.7,1,2,3
11,1,15.6,102,8,75,2.4,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
16,4,13.3,89,16,47,1.36,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.5,1,2,3
10,0,13.9,83,8,61,1.4,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
10,3,15.6,68,4,47,2.1,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
10,3,14.0,37,4,43,1.44,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.1,1,2,3
7,3,15.6,15,6,7,1.95,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,3.0,0,0,3
2,4,13.3,89,8,47,1.45,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
10,0,13.9,106,8,61,1.37,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,1.8,1,2,3
11,1,15.6,77,8,75,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
10,3,15.6,21,4,13,2.2,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.2,0,0,3
7,3,15.6,77,8,75,2.2,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.5,1,3,3
10,3,15.6,97,8,55,1.95,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
10,3,15.6,74,8,72,2.3,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
10,0,13.3,69,8,50,1.3,0,1,1,0,3200,1800,0,1,0,0.0,0.0,0.0,256.0,1.8,1,2,3
10,3,15.6,94,16,102,2.5,0,0,0,0,3840,2160,0,1,0,0.0,0.0,0.0,512.0,2.7,1,3,3
7,3,13.3,106,8,61,1.49,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,1.8,1,2,3
7,3,15.6,68,4,47,2.31,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
2,2,11.6,36,4,41,1.2,0,0,0,0,1366,768,0,0,1,16.0,0.0,0.0,0.0,1.6,1,2,0
4,3,15.6,97,8,72,2.0,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.7,1,3,3
7,3,15.6,36,4,41,1.86,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.6,1,2,0
7,3,15.6,89,8,47,1.84,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,0,11.6,48,4,52,1.39,0,0,1,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,1.0,1,2,3
4,4,13.3,106,8,7,1.4,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,0,3
7,3,17.3,0,6,29,2.65,1,1,0,0,1920,1080,1,0,0,0.0,2.0,0.0,0.0,2.4,0,0,3
4,1,17.3,93,16,82,4.36,0,0,0,0,2560,1440,1,1,0,0.0,1.0,0.0,512.0,2.7,1,3,3
18,4,13.3,68,8,72,1.28,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,3,3
0,3,15.6,36,4,41,2.4,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,1
4,3,15.6,59,8,53,2.3,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
4,3,15.6,102,8,75,2.0,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
4,1,17.3,92,32,80,4.42,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.6,1,3,3
0,3,15.6,113,4,44,2.1,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,1
0,3,15.6,32,4,40,2.2,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,16.0,1.5,1,2,0
4,3,15.6,78,8,53,1.9,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.6,1,2,3
2,1,17.3,77,8,79,2.73,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.5,1,3,3
10,0,14.0,97,16,53,1.38,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.7,1,2,3
2,1,17.3,92,16,90,4.0,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.6,1,3,0
7,3,17.3,106,8,70,2.5,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,3,3
2,3,15.6,113,4,44,2.0,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,1
4,4,12.5,68,8,47,1.5,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
11,1,17.3,102,8,79,2.7,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
4,3,15.6,56,4,22,2.18,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.0,1,0,1
7,3,14.0,74,6,72,1.58,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
10,3,15.6,83,4,53,2.05,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,3
4,1,15.6,102,16,80,3.21,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
4,4,13.3,83,8,61,1.21,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
4,3,15.6,83,8,7,2.33,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,1.6,1,0,3
7,3,14.0,68,4,47,1.95,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
4,3,14.0,58,8,47,1.79,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
10,4,14.0,97,8,53,1.13,0,1,0,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.7,1,2,3
10,3,15.6,113,4,44,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,1.1,1,2,3
4,3,15.6,111,4,40,2.2,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,3
16,3,15.6,74,8,53,2.0,1,1,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
4,3,15.6,54,4,29,2.3,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.0,1,0,3
7,3,15.6,74,8,6,1.91,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.5,1,0,3
2,4,13.3,45,8,46,1.2,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,0.9,1,2,3
0,3,15.6,106,8,98,2.2,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,3,3
7,1,17.3,102,12,79,3.78,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.8,1,3,3
2,3,15.6,89,4,65,2.2,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,3,3
4,3,15.6,106,8,7,2.02,1,0,0,0,1920,1080,1,1,0,0.0,2.0,0.0,128.0,1.8,1,0,3
0,3,15.6,83,4,98,2.2,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,1.6,1,3,3
7,3,14.0,106,8,61,1.63,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,2,3
2,3,15.6,37,4,43,2.0,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,1
10,3,15.6,56,4,47,2.1,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.0,1,2,3
2,4,14.0,106,8,61,1.25,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,2,3
4,3,15.6,74,8,53,2.18,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.5,1,2,3
7,3,13.3,83,8,61,1.49,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,1.6,1,2,3
7,3,15.6,59,4,53,2.1,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.4,1,2,3
10,3,14.0,74,8,72,1.5,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
11,1,15.6,92,8,79,2.2,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.6,1,3,3
7,3,15.6,97,8,1,1.9,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.7,1,0,3
10,3,15.6,106,8,61,2.17,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,2,3
7,3,14.0,68,4,47,1.54,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
4,3,15.6,97,8,24,2.3,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.7,1,0,1
7,2,12.5,78,8,53,1.26,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
10,3,15.6,54,4,47,2.3,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.0,1,2,3
7,0,13.3,99,8,53,1.28,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,2,3
4,3,15.6,59,6,53,2.3,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
10,3,14.0,68,8,47,1.9,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
4,3,14.0,78,8,53,1.36,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
10,3,15.6,56,8,67,2.2,0,0,0,0,1366,768,1,0,0,0.0,2.0,0.0,0.0,2.0,1,3,0
4,3,15.6,74,4,53,2.18,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,2,3
4,3,15.6,83,8,72,2.0,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,3,3
0,0,13.3,89,8,47,1.6,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
7,4,15.6,89,8,28,1.84,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,0,3
7,3,14.0,74,4,53,1.95,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
7,5,15.6,92,8,100,2.59,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,3,3
10,0,14.0,97,16,53,1.42,0,0,1,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.7,1,2,3
7,2,12.5,68,8,47,1.26,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
2,3,15.6,74,8,72,2.3,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,1
16,3,15.6,89,8,68,2.2,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
4,3,15.6,74,8,53,1.9,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
2,3,14.0,16,4,12,1.65,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,64.0,1.5,0,0,3
0,3,13.3,68,4,47,1.6,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
7,3,15.6,12,6,29,2.04,1,0,0,0,1920,1080,0,0,0,0.0,0.0,0.0,0.0,2.9,0,0,3
4,3,15.6,74,4,24,2.25,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,0,3
4,3,14.0,74,4,53,1.6,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
2,1,17.3,26,16,37,3.2,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,3.0,0,0,3
4,3,15.6,97,16,30,2.36,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,0,1
4,3,15.6,54,4,24,2.25,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,0,1
7,3,17.3,83,8,69,2.5,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,1.6,1,3,3
10,3,15.6,97,4,53,1.85,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.7,1,2,3
4,3,15.6,56,4,24,2.2,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,0,3
4,3,15.6,97,8,24,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,0,3
4,2,11.6,36,4,41,1.26,0,0,0,0,1366,768,0,0,1,16.0,0.0,0.0,0.0,1.6,1,2,0
10,3,15.6,92,8,89,2.6,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.6,1,3,3
7,3,15.6,97,8,53,1.84,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
4,3,15.6,68,4,47,2.09,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,1
10,3,17.3,97,6,72,2.8,0,0,0,0,1600,900,1,1,0,0.0,1.0,0.0,128.0,2.7,1,3,3
10,3,15.6,54,4,47,2.2,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,2,0
10,3,15.6,56,4,47,2.2,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.0,1,2,0
